source_image,split,source_group,image_id,width,height,pixel_sha256,annotations
train/images/12185_png.rf.NyZolIGUf5SevxkEHhdR.png,train,12185_png,img_f7e2f862b0736f7181bf,1179,833,43b360cd89204895eb65e94638a5b4f0dd42675d4349c4860deae4ef0e2a3dec,1
train/images/12455_png.rf.Zd86bez1g1i8kIgqMwxA.png,train,12455_png,img_d2499af1e7ce85ffa7ae,758,614,a31e564e87bb36a9e7a3a2fd8981067031510e947724031ab29fe9cfdf148b7e,1
train/images/124_jpg.rf.1hO3VS99N33j3DJV2Kbp.jpg,train,124_jpg,img_740938774c5dceff983b,439,484,6d30de2030d6ffa6a678acf9bf13bfa343247488939af0e12d6c9755ebcbc41d,1
train/images/12509_png.rf.TIXdYse7lg5jYaOTkTPq.png,train,12509_png,img_28a518e362bc9cb24217,1350,1293,f1d4c90139a9bdbc120d046b611c3987d6d5c179e5cc64e64bfa89837486c004,1
train/images/127_jpg.rf.kdzqyLsZDAFbq2Hvkfpm.jpg,train,127_jpg,img_461fafc5a8dc4ff0f573,435,585,2c2a98dbf0cb73f6245b0c8611ea660a02ae34ce5e2975d36a800a86145e2f81,1
train/images/12806_png.rf.49hUq66eWoCLmN0G0Me1.png,train,12806_png,img_06513a5673a4c6419c4e,765,872,093e61006533e9e43fee24eef6a3bcbd9d523d1fac517b998e84c40662bb258f,1
train/images/1313_png.rf.X9QmmNyqVwRxiDa6G27f.png,train,1313_png,img_acc61a4a5e191531eecf,2341,759,cae7b19945825a68e44cbdb70415d599ca7d4eb079c083657f6de48b863de460,3
train/images/132-jpg_jpg.rf.5PFvjBOEbZmrfgTuG1xi.jpg,train,132-jpg_jpg,img_498c14c6cc55a096b461,4000,3000,8eab1d7fad5b0a01ce60a05ae48d3353936fa0ca70f52614d7376d4fb3067a3e,1
train/images/13273_png.rf.sB4ahDMUJUD412lgluwH.png,train,13273_png,img_70d41e365b002d57410b,690,563,61aa9da5a5fdc61e601b6b70f0106f616bd9e1f85a5ce998c2c3738c38ef46e8,1
train/images/1341_png.rf.ucnqoIRcgECrGjgP8yCj.png,train,1341_png,img_841aa7bf6cfb5f9a91d5,1069,959,75847d038d533764fd756e644b52bed273edbbfe1ce4da7fa3041ce430bb77db,1
train/images/13454_png.rf.NT6xas0iQDjyVRlwHiQP.png,train,13454_png,img_a6a87ff4c446f9aa33f0,1136,921,e9528e40e690d92bcad77ec270ecbe771e6f1a2ba53ba2383c09a798da652800,1
train/images/136-jpg_jpg.rf.vOvji2WUXV6bxfX6OSzv.jpg,train,136-jpg_jpg,img_257bddc73e0a294bcff8,4000,3000,e305f57820610912e3f7324fc60d9198a5994d72badb5775c966d602638630ff,1
train/images/137-jpg_jpg.rf.BKYqeM0OmA2LNrrPFsje.jpg,train,137-jpg_jpg,img_1dfc7f22da49163afd81,4000,3000,e176328cf3ecd8341775d6f2500caff8e3c3e5a7c672e97475441337c6e5a714,1
train/images/13873_png.rf.cqx4BSlopvHYATN7clDs.png,train,13873_png,img_7851919b047bbd25d2a1,737,634,a4a0f3df15b52320275e13d348607dfac280d4cca9b586f5efae1add50e2df27,1
train/images/13982_png.rf.r71whmwlm1TZxpmziuxe.png,train,13982_png,img_4baa885c0236b0f4c50d,1151,655,5192939409f48b168a80df75058f7cdcbde7750946f38cf5434fb247a218ba9f,1
train/images/14048_png.rf.YyfIuPsmyylD13Zi6R0R.png,train,14048_png,img_43ff4f9999145b1d7b0d,1053,1302,58bd242918256c0d7cb93eec23d9e864fc208285930458329b8eab263c394a24,2
train/images/14146_png.rf.wI8MmNZIjZDIWPYNWvZC.png,train,14146_png,img_6edf9bea90e3ecd43a2a,1352,1138,18717cbf7ef327cd2d381b3448f519e2d67b89c5530b7fe53e49cc8d757a86c2,2
train/images/142-jpg_jpg.rf.wTbCyxJXS3NdbsYcCiwN.jpg,train,142-jpg_jpg,img_469d6495f0ef0d51c02c,4000,3000,104915b41aeafd6ce97f3ce393251f1b60598a26ec668a66b55e1e79dbfd4b10,1
train/images/143-jpg_jpg.rf.SwQXmyxdTGmBn4sFvZBx.jpg,train,143-jpg_jpg,img_bffb88f5424396c179ca,4000,3000,7fa33b736e3ffc7d4cdac639bd52a7271e368cea9552c0c58b59ba7fb939a7bf,1
train/images/144-jpg_jpg.rf.dt6IJUlwImNmgxqsYIrk.jpg,train,144-jpg_jpg,img_22289df8de8db2198638,4000,3000,515ae8f05aff9c4d19c6aa829e3edda352f08bd862a36f652cfce3e11735aff4,1
train/images/14555_png.rf.tFikSXZ0SYUZ5FbgfyR6.png,train,14555_png,img_534a94c705cc7873dec5,1615,726,901f35635b0225e1b1d4c6159db3d1183410d244d87fde48d0302c9d23b3bb8d,2
train/images/14561_png.rf.CWEpdPeCu2zkl4OBuxs6.png,train,14561_png,img_ca08f88e217c2570d52a,1536,1566,138c96ad841b25f95288faca0b1bd437ad585fba4b7ca3ada3fde8db84344b08,2
train/images/14691_png.rf.dBOMWfyIvckgr9DXpko5.png,train,14691_png,img_048740047aeefab0bd1d,517,414,00873c13a5dc4e22a1b0660f2b7bb495b30ab36ce0644a616b177715c2780b17,1
train/images/14697_png.rf.UKrH6kyO9j2WXoMxPaxg.png,train,14697_png,img_d1e4ef0397483c436838,939,713,4e807c4619a98da57bd85d61bbefb1155aa6899f2f693c81eee0252606d38ac7,1
train/images/147-jpg_jpg.rf.cqhvjQZs9aSt6yx0WrhU.jpg,train,147-jpg_jpg,img_07152c05e13ffd54a729,4000,3000,b35bce92db5f4b13dbabe2af1438a068c7bb927dd924f27b2fe531f8854e9d2e,1
train/images/150609269_412465026720208_3157004808485774667_n_jpg.rf.Djkz0om3lcJG5oyGk040.jpg,train,150609269_412465026720208_3157004808485774667_n_jpg,img_d23cb03c5780c9993bac,2048,1536,f568c0008f09d37118af8ca33ca8d71b01d4181d5440a6c60b3f17621ff47f4b,1
train/images/15074_png.rf.nBpLr9v4j5KsR2mMf4hN.png,train,15074_png,img_bfd45885d3e45c863e2f,731,694,ff5c07a31a9ded8ae08c0b27fcb1370c65b43765ae8e4adf8c7647363a0ae963,1
train/images/151665421_301349461324233_4237386951681230651_n_jpg.rf.N62kI2GtVbQL7qUhPGV5.jpg,train,151665421_301349461324233_4237386951681230651_n_jpg,img_1ea9f7313607e114e5c6,2047,1535,8d4b16cd71d6001463ea19b7641d34ab7f985a60f3fea8cdf4203e4c4c9fbdf0,1
train/images/151948864_1807800066064660_464582279625973260_n_jpg.rf.TIvujxPtjnctQBh5Kti4.jpg,train,151948864_1807800066064660_464582279625973260_n_jpg,img_d9e710962e79afe48677,306,408,4afc994295f14bb1b282f58f4992f2aa37d390383642949119480376724a9c1b,1
train/images/152069556_1380344518970812_2243856045971232287_n_jpg.rf.nn52mM2vVVTVceBg2FRI.jpg,train,152069556_1380344518970812_2243856045971232287_n_jpg,img_c06e0639828e1d9007b4,2047,1535,8c4c022f1dd95f3a56a96def8d44fd75deffed28b5c7b42a26d89c700fd8d704,1
train/images/15209_png.rf.u6Pn4zXC4OlrndsZKr1T.png,train,15209_png,img_139a2051cc1483210ba0,533,663,dcfa3dc5a672fd4003e1c15d3efa6026304535ac394a6784341a3b7657ce788a,1
train/images/152333555_261628735361740_2714349024038729117_n--1-_jpg.rf.ZkDiWCnXQdcOFgtZknYe.jpg,train,152333555_261628735361740_2714349024038729117_n--1-_jpg,img_f7b020e20bfa9be7ebe9,408,306,48560b6ad17b610c69b20fe033ff0b686fced4a518442cfba75be6bcf923ecb5,1
train/images/15263_png.rf.49qINuTE5xkBd1wyJxC1.png,train,15263_png,img_5c9a9f4b9238fec8afac,730,853,b977e76a30fa6984ac6bab68721eef90ea5728d7eb05d87a84a33b27f159f7e4,1
train/images/15455_png.rf.gwWzonqEtyPB5C1XwmMW.png,train,15455_png,img_4e9540397856c8f6cc41,486,298,7bf4779e5f6b31b09c34ef45d447285e56e8403d57dc72ced7aaf0e96c4a9195,1
train/images/15619_png.rf.sz7jBCwGLg2TP8Jn8Fdx.png,train,15619_png,img_904be2a53b07504f85f7,697,435,b689c1dcfee6ba81114f385fbd0d29537b97e6cca9f9052364232ac1479cb052,1
train/images/1581_png.rf.2IRWFyawwXJmGqtPu3rZ.png,train,1581_png,img_1887dda204884905b564,1047,1120,4e8264f66864b05cf1cd74ca5974c42186a207dd6806dc18532380d3d0fcd838,1
train/images/16082_png.rf.LvjqPjo4n5aErpPgkec0.png,train,16082_png,img_75b8de5a70de1fd9ab1c,725,571,8a767319a5d67ca7e983ff6a9b1303a04d1c15212ddca10359342564e03ba6c3,2
train/images/1610_png.rf.XpEczg5SU5c2PDsiAQ5Y.png,train,1610_png,img_af449502f8b9cabd2bea,636,664,6cc30dd89a226f665d6c05bb8e41d339a1691583c807dde74d71c0ce8b7ec0c0,1
train/images/16127_png.rf.GaQ39vYP1kYxSlZJWDJv.png,train,16127_png,img_532cc9d3f97be8b3ce82,782,728,5e7da5eadfc6aa3778f80373fbe5f97e4734449fbbe419c55f1a143eff27c555,1
train/images/16154_png.rf.7S2RCMhSmEUUP6VkF3Tn.png,train,16154_png,img_25ab96ff7e737f5e4118,669,853,f61216e98d3b5fe6eff02bd88fcb823f1d816ec360057843c147fe36be4ae0a7,1
train/images/16181_png.rf.j1702TwFLIbHoIgjiaKA.png,train,16181_png,img_8e1526e9426ad5983845,755,543,46265ba2bb3888337ca0f1f07bb263bf3d0b654da94ad622aedc9da4ebd84b83,1
train/images/16343_png.rf.nRSx41qMlSkwOz4ARj1I.png,train,16343_png,img_ad1cd7ca918e4986aa12,1231,1457,8091604dba014cae07a49467ba7592aeb244224edcfa2433fed1b1b496c69cfc,1
train/images/16464_png.rf.LbnWuC6bPUeZ0wNIbUGc.png,train,16464_png,img_9bba806f2ca3f7734034,581,380,d3a349488472b4a986c47fd447ec8a54922efadbe857d1c37dc9f0bb71cb2372,1
train/images/165-jpg_jpg.rf.dNvPnTl0P9E6hzeerpI7.jpg,train,165-jpg_jpg,img_460d289bd4bb8ae07953,4000,3000,3ae8939ae72027860590d2081818a9e5abaf384f4e7d3e65f74e074fcb8818b7,1
train/images/16613_png.rf.Jeg95o8Wvvu4ctWRscnk.png,train,16613_png,img_72f886b56344efab802e,875,1101,db0daf97f488c62fa2a6ba61f42c946c68bf75fa17413b7acac5c4059011600f,1
train/images/17018_png.rf.sCjD8Yr8a72g4FWyUgPa.png,train,17018_png,img_7e20bda96c27c5f496d3,862,922,312f9a5fa70b6c3ba0d4779bca572d0af4529fbbd4b4662a9967e3373b620e33,1
train/images/17091_png.rf.LRyLTqCZIeLITxs4B6hi.png,train,17091_png,img_4d9917dfa6b6ea1b3559,668,568,5a3db67a4033bda330db1aedf356fdc2aa769f686bcd300d4420c714ff350976,2
train/images/17315_png.rf.vHkbvk4c41jiMWveJTBo.png,train,17315_png,img_c557c999758cc7703692,976,811,0c4bc5210d93b78fbcc5bb91942204ba3fc6295fdb855f149c27cc8b594febcb,1
train/images/1764_png.rf.JedpLqaHJaGnPYI3zE9E.png,train,1764_png,img_798a4c7ab1aecf2a398a,600,418,91e350034a8932a6029d479576ef3f02b759d29b88b16aad7fcb7814d01f2b97,1
train/images/17937_png.rf.8tUGQxQ6tkpP12kNqkhA.png,train,17937_png,img_ca59ef249a1061839dad,994,1002,0a50529d11fa810a407f6e4364e1b7101f7a9cf1e415ca1c79891844db5305bd,1
train/images/1838_png.rf.BdDCKGbVQpqLX0LbcMP3.png,train,1838_png,img_c8a5adccaaf4d8f4a094,1852,1022,df268fcb0aed53775d8b40d7dd6024cc32d86321f4990a15d0b01710fbd51354,2
train/images/1915_png.rf.phGuQMeZ8akV19hQvhdw.png,train,1915_png,img_b7ad4c883626a8cc0693,463,402,af921ef224b7469136e7aaec3acc5e847501d70bd32523ac1aad1521a9403182,1
train/images/19_jpg.rf.Lo2Zibt26LN8sYyIMV8U.jpg,train,19_jpg,img_211ebd9a0313f4cc80eb,4000,3000,f7381a3c59e4b8b2b4cc7ef8d6d10e39e94ac1dad221f82329e9cd0cba0786f4,1
train/images/1_png.rf.f0JZPNRpkMcrCWlZjRka.png,train,1_png,img_e64ea74f9fb6d8949440,803,654,dc305ae76e2c3351fb106b8c001fd48f241088df43653be7050a5b759e14d836,1
train/images/2-Figure3-1_png.rf.AbLUosfDynEOOA9N50GM.png,train,2-figure3-1_png,img_9c3a209ba8e57b1ad4f6,644,298,02dc4d8ed05d533d1a1b58525114b862f90f32f1ddfa276d6d8cdeda08cd8c01,1
train/images/20240211_111449_jpg.rf.nzmtGqmNuTmeRxEXiXW8.jpg,train,20240211_111449_jpg,img_8166e8ac6db986888f1c,3000,4000,0de0a6a2f340bd54982cc277456ef60ea1cfcc679bd04213b2cb1a4acaa93981,1
train/images/20240211_114334_jpg.rf.PeTMZJwnMMZ3Ic9wg9Ug.jpg,train,20240211_114334_jpg,img_e1037ba823387adead0c,3000,4000,1976cf05bb2770e10393a97212505c5ec275e67c06fda8aa4ccbf37aabd7862a,1
train/images/20240211_114358_jpg.rf.37NQ3qYrZ0UIQMjYja0e.jpg,train,20240211_114358_jpg,img_32be45aca03d2de376d0,3000,4000,a2a0407f2c27744a8ee589f8bc112f9d50f23660765b725ece1b432e29369882,1
train/images/20240211_131550_jpg.rf.7Kih8VRaWMLts2HOQLIg.jpg,train,20240211_131550_jpg,img_3119fa746f6a550671d7,3000,4000,b0b40e7a813c0cf2e5480969766014f8883f4f2c2191fe5efe8bb076ff7f8cb5,1
train/images/20240211_131633_jpg.rf.L1eKkinn0obnNRM6NnlO.jpg,train,20240211_131633_jpg,img_4e5373b1f0dd3c7384cc,3000,4000,340589ccba5fde15854f20db17d9fe267923ce005a0759bf8ded503d0178766d,1
train/images/20240211_131650_jpg.rf.6Do13FzAhnjeSFyEuxyg.jpg,train,20240211_131650_jpg,img_22826a2cf23ae9a814f3,3000,4000,3de4a42cca433ac6a86643c06ab3d457788c8791a069762e700ecf84239e7077,1
train/images/20240211_131704_jpg.rf.sfsUIr02MFYurW8Yb7Fg.jpg,train,20240211_131704_jpg,img_93602681290df403c8b4,3000,4000,eacbdc95830535c22f9d987860c1380f2870cf20379f2d325bd0ff05d6ea2eda,1
train/images/20240211_131711_jpg.rf.TfNAo6zbizUXnflKdBLd.jpg,train,20240211_131711_jpg,img_ddbee0e245e0f2cf93bd,3000,4000,f8948a9c5d9487e00ab022f144f239d4a6a07f35def71c41605e331486939fd9,1
train/images/20240211_142049_jpg.rf.dvQzSUr5hhvL126kkqAi.jpg,train,20240211_142049_jpg,img_4d25b7cfd3dc47e96796,3000,4000,5879195c6d485ace02d6cd49acdac2d9a014e6eaf695330a22205a21fd07345d,1
train/images/20240211_143608_jpg.rf.yhYLQxJTECI6y8a02xB5.jpg,train,20240211_143608_jpg,img_1a9b4707f39284e8d860,3000,4000,0b57b6fd8ec2d821693fa29fb2461e380ce7901730369966b2d79c1c9f5e1006,1
train/images/20240211_143910_jpg.rf.63o5CyAgCCZIn4wwljSw.jpg,train,20240211_143910_jpg,img_aabf5d201a24a60e33ec,3000,4000,9f2727e964d496ee2dfcfe5200fa4d83291f240e2cccc5bb543e8229390e3120,1
train/images/20240211_143922_jpg.rf.o6GVFdz3SHPHVuw3mFVx.jpg,train,20240211_143922_jpg,img_6c163e5e4b9fb4c3ee1e,3000,4000,0f2c6e1f4b21442453f75a525d0ac82f15cc77d9328b21bcb7a8b15301f4e8f5,1
train/images/20240211_143930_jpg.rf.zGcXsHl77pHmdGMMKxNy.jpg,train,20240211_143930_jpg,img_f064314412ba96fc8e65,3000,4000,c89c44d872344e9ade0d7adf5f4c857047cb986105ef9a8bda98cacd9f5cb7e4,2
train/images/20240211_144252_jpg.rf.hYA8qPVrWHU1EAXpHud2.jpg,train,20240211_144252_jpg,img_b75ed4d86dd3a4238f11,3000,4000,848f7cda4efb54b38d7aaf27b8197b93e852490e4a3959300ab9447d6bdb7266,1
train/images/20240211_144257_jpg.rf.QfJech7sX5zPSmMxgm5J.jpg,train,20240211_144257_jpg,img_15a395349ed532a9380c,3000,4000,25b3c1620df9ef56b622f98030212ac1122f661127bea1c04b1d746853eb32fb,1
train/images/20240211_144318_jpg.rf.SmOeQAexrajBSWjkcjPW.jpg,train,20240211_144318_jpg,img_49b5fb2ae703a1b2ed1a,3000,4000,e96ead3999160da86227583cd05c0d9952b43291850de2e3c8e439e64ce8e483,1
train/images/20240211_144402_jpg.rf.VrUfYI7Qdm9JKp8wT2BW.jpg,train,20240211_144402_jpg,img_74ad63218038483be048,3000,4000,b45abb1c343d2fedc7fe93f2f27b085f1891d5e1ee8eb84badd47f7b93609ea1,1
train/images/20240211_144406_jpg.rf.9dMqBDGSd283KFg2EWpA.jpg,train,20240211_144406_jpg,img_2ed6590f73ec02c0d60a,3000,4000,67567becab4a1689b2f52fb195929a5d7bfe53df209f65074f0832e4cb0ce0b6,1
train/images/20240211_144510_jpg.rf.vsGDy9Mk1SrwRd4ZE8BJ.jpg,train,20240211_144510_jpg,img_f94a8cffa34c33db9092,3000,4000,af523c0095258d4d705107afbb172ceb22ed93ccc47d2f4db849815ab662f3c8,1
train/images/20240211_144522_jpg.rf.Tlm9cPwjBV8DFAXwW7HZ.jpg,train,20240211_144522_jpg,img_adc22c4575736a2c98ab,3000,4000,666f4ad34db24add459381f7102f730bb1f7c0c58a317db16cbd0cbdd4864abf,1
train/images/20240211_144533_jpg.rf.X6l8BFsKwBzl53kK6Xul.jpg,train,20240211_144533_jpg,img_df806cfe67854cd4902f,3000,4000,548a40f9e250d7e89f1e022913e9f3b5e3d6165c6c5d89567265fa37555a7c87,1
train/images/20240211_144618_jpg.rf.Nr0Pxk4aQzhSvekXDptL.jpg,train,20240211_144618_jpg,img_33097fd02ffef91ee435,3000,4000,48f962f977f3bddf0c738ab9b0d62a0443034c709b8825a88a6a721fae49cce2,1
train/images/20240211_144636_jpg.rf.rSJQowBM6cJaKbhmYRHy.jpg,train,20240211_144636_jpg,img_56c6af8de567bf7542d9,3000,4000,f8b1fdebc24d4b86a0f63edfaf41c7978c9c8d9b494c37ca9dff949d207cb5c5,1
train/images/20240211_144711_jpg.rf.4JnHGzm6jHJNbRQHZsw3.jpg,train,20240211_144711_jpg,img_ffd2403e22c06b42ec7e,3000,4000,c7cf2380db061e20eb0c81a05042bf42bc9335622e287a3f042472397a7169bb,1
train/images/20240211_144805_jpg.rf.8zXNBLGnCNKj4j1N1Kce.jpg,train,20240211_144805_jpg,img_73b52852c7830112102b,3000,4000,bdd4e601fc4e8c0c38bd64f12e2e4e4a8a880eae4f7d044f42cfc5ef0856f6a3,1
train/images/20240211_144941_jpg.rf.ec0R0Rcyex0mwbogZVRZ.jpg,train,20240211_144941_jpg,img_7ef775b282500756ea0f,3000,4000,141cf742f80b36f60725108e0288ac8419176b9f6c224cf3a59246ee7241a08e,1
train/images/20240211_145011_jpg.rf.8dU4qvzyLiiUAN0DCZt8.jpg,train,20240211_145011_jpg,img_b44d3568dc5d55e2fd1c,3000,4000,2a781309dc863c9ac669a4fd0d776d2fa097715a03ea663193274120a3c12efe,1
train/images/20240211_145328_jpg.rf.6kelLfLBLXaKWCDelqbx.jpg,train,20240211_145328_jpg,img_65d6515000b570bf2c0f,3000,4000,9b866b3f1831c388a42b19eab59c6c002847c30b434415d706b4650634c88e41,1
train/images/20240211_145405_jpg.rf.VAd9kZ8e4V0HhYsJDRiQ.jpg,train,20240211_145405_jpg,img_fe4bbf4bf769e19b669b,3000,4000,36cc402464cbc2ca4093c57cee2c619dba54052f61ecbf2feaebf08c72770dee,1
train/images/20240211_145433_jpg.rf.asjuRd1DA3Q8PZzOHHxw.jpg,train,20240211_145433_jpg,img_7f9d843ed435ae763fcf,3000,4000,b956a41a807c69bb8716734a8f3e01511baad0640b839ed7c8d8cdaecdd1bf6b,1
train/images/20240211_145444_jpg.rf.eiNFAwFIQFra3C1W6jwt.jpg,train,20240211_145444_jpg,img_918ea7d6c5aa4a7ccc5f,3000,4000,afa4e7bf5568c916fca58fa489496814c8d5425b21d3ec65e9d705ccfca50994,1
train/images/20240211_145449_jpg.rf.sthzV7RoTe5MCC7Ug4Ij.jpg,train,20240211_145449_jpg,img_a049e6cab7ea74349990,3000,4000,7e1574895693e647b239b64e278947747d22dc3feb15d986bb61aa2ccee50783,1
train/images/20240211_145502_jpg.rf.zMOpvFN33X5iGqGrsWK4.jpg,train,20240211_145502_jpg,img_5dc934407cbdccc4579c,3000,4000,70f9a1e49a41bf375af1b720db94ce8655512b2344e281b9b5b9ee7b0c3d85d8,1
train/images/20240211_145900_jpg.rf.UBvxwyWBRk0iPYoPiOjq.jpg,train,20240211_145900_jpg,img_7316919ab337677d222b,3000,4000,bdd7f5e4f76f05cfa45cc07f768613f1b9c1203cdf39a9f929fff67770d90c68,1
train/images/20240211_145906_jpg.rf.dhfdGqtBbRbqElEhZwHl.jpg,train,20240211_145906_jpg,img_4048a8d18725faa93699,3000,4000,0938f3db617a5f32646243c68cdd009b622f4a913b7307fdec173ff832212894,1
train/images/20240211_150010_jpg.rf.eOPZ1KIGzyW5dOsToYMy.jpg,train,20240211_150010_jpg,img_d0e16fd217d9fe5384ea,3000,4000,b979124e2ffa65325ebe542f1f5641939f25ce6c54d486aab54ae9473993f4f2,1
train/images/20240211_150021_jpg.rf.xZ59dytRF0WdRQpQgv0j.jpg,train,20240211_150021_jpg,img_b6ac31f37a25d9ef81a0,3000,4000,dbfd7ba1c9e15a9a1bcc11bab5a73968a18391ab3df8d508d93406a46d819927,1
train/images/20240211_150102_jpg.rf.Vs2nPhOopYClyIOk0RK6.jpg,train,20240211_150102_jpg,img_85ad0ec4555d52e89bc0,3000,4000,96b1c9278e7bef72280a141246704fe2aabd31e5e143bbb80a2fdb03f33771e3,1
train/images/20240211_150123_jpg.rf.Wqewt2oKFUxH0toQwnoe.jpg,train,20240211_150123_jpg,img_8fd032b8b3af865dac45,3000,4000,972ac325268b2a7a61e32ee12138fd657f612a9006a54bce9f2d9a3b5e282049,1
train/images/20240211_150146_jpg.rf.dI4bhl7mTtanGDPCK00b.jpg,train,20240211_150146_jpg,img_0753190316ef13607d65,3000,4000,c953b271cf92fcd4923f210629079f7aedf0d8f72f726603ab71e64413081894,1
train/images/20240211_150233_jpg.rf.euoBmbbONr1dbQwK3lHG.jpg,train,20240211_150233_jpg,img_640447a2d47b699c4ab0,3000,4000,0f66484a719f783229fb064dc1b8d2d759893727675105b1379ab50f543e39b8,1
train/images/20240211_150303_jpg.rf.yCcdmeOPy2J45GIvMvUC.jpg,train,20240211_150303_jpg,img_2a89415c0e4991cbc66e,3000,4000,eee1bdb969522c5b85fd9fe46d1d1f0f76431c075b07dc188ae9dfaa629e8bca,1
train/images/20240211_150321_jpg.rf.HmDitqUqvtp2rVzHwTJ3.jpg,train,20240211_150321_jpg,img_744100c0f34f6f908677,3000,4000,416734ac8093891ae42afbcc2c8cc7b133bf115e0520e1781c062126e2e3c3f2,1
train/images/20240211_150534_jpg.rf.WtyNPlcCcDxm5df1dvCB.jpg,train,20240211_150534_jpg,img_047fb7dc80681209b56a,3000,4000,1cab36184b07fd08e9629ed74e1e83922ad210e07b82fc2c9161eba65fe0b5e3,1
